                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 5.6553064485385125E+000                  2.0864590097860371E-009                  2.6280178703333858E-002                  3.6417259260613399E-005                  2.4080623493160394E+002                  2.6175724544769085E-002                  9.9998629489204560E-001                  7.6137803205682371E+000                  7.6793721091771925E+000                 -8.6805901429429735E+000                  2.3816677254559844E+000                  3.7964684371186572E+000                 -7.4102497077088825E-001                 -1.5803716859308290E+000 
                 5.6919510259763682E+000                  1.8822115197130812E-009                  2.6141529514688039E-002                  3.6417259260613399E-005                  2.3530493193135760E+002                  2.6038799774244985E-002                  9.9998629489204560E-001                  7.5819812963476387E+000                  7.6478661705691087E+000                 -8.7253315728947474E+000                  2.3716310279412656E+000                  3.7909200523598274E+000                 -7.3729860955163440E-001                 -1.5826690058772785E+000 
                 5.7289289426402688E+000                  1.7098496872025561E-009                  2.6001667987285371E-002                  3.6417259260613399E-005                  2.3033943609127729E+002                  2.5902708193232597E-002                  9.9998629489204560E-001                  7.5499700982566411E+000                  7.6020659961760364E+000                 -8.7670420667352058E+000                  2.3623682972794366E+000                  3.7852982914647768E+000                 -7.3359117791762374E-001                 -1.5849987914738495E+000 
                 5.7658327413770118E+000                  1.5664500837127889E-009                  2.5862330107814007E-002                  3.6417259260613399E-005                  2.2595644579147100E+002                  2.5770541791192002E-002                  9.9998676122973484E-001                  7.5177748273704745E+000                  7.5486551843947556E+000                 -8.8050834397311988E+000                  2.3540247329134809E+000                  3.7796097280173693E+000                 -7.2990866283346034E-001                 -1.5873323492399349E+000 
                 5.8024287978316300E+000                  1.4414230998031384E-009                  2.5726259122228631E-002                  3.6417259260613399E-005                  2.2189063328613926E+002                  2.5644292337133008E-002                  9.9998789416076128E-001                  7.4854208467103351E+000                  7.4992546154278452E+000                 -8.8412085223510513E+000                  2.3461389678075357E+000                  3.7738603300973188E+000                 -7.2625555068419256E-001                 -1.5896233603379706E+000 
                 5.8387430986639570E+000                  1.3295957535701394E-009                  2.5593666918236117E-002                  3.6417259260613399E-005                  2.1801835982026222E+002                  2.5520446629138618E-002                  9.9998900514965661E-001                  7.4528259288695482E+000                  7.4567412944791629E+000                 -8.8762803805966666E+000                  2.3384930662557455E+000                  3.7680374150208271E+000                 -7.2262148693400974E-001                 -1.5918674863571984E+000 
                 5.8748221263720248E+000                  1.2469489012970192E-009                  2.5462979194640193E-002                  3.6417259260613399E-005                  2.1509829932710920E+002                  2.5422243745684477E-002                  9.9999458352114490E-001                  7.4195354592568323E+000                  7.4265370692188144E+000                 -8.9041513431048021E+000                  2.3326369748553355E+000                  3.7620572258854703E+000                 -7.1895418784373177E-001                 -1.5940907848104449E+000 
                 5.9105951324662929E+000                  1.1678723902011496E-009                  2.5332788577769376E-002                  3.6417259260613399E-005                  2.1214693836850597E+002                  2.5292013579077344E-002                  9.9999440036591114E-001                  7.3854647553669475E+000                  7.3978866867474489E+000                 -8.9326046086441373E+000                  2.3266367667625922E+000                  3.7558980400788902E+000                 -7.1524750516757885E-001                 -1.5963170013946268E+000 
                 5.9455935711659293E+000                  1.0899972929167752E-009                  2.5205287945872012E-002                  3.6417259260613399E-005                  2.0904507645658359E+002                  2.5164395973509713E-002                  9.9999421721067738E-001                  7.3512122881827393E+000                  7.3701049002371057E+000                 -8.9625745806582433E+000                  2.3202399414647092E+000                  3.7496674856737950E+000                 -7.1156984585325855E-001                 -1.5985083368059141E+000 
                 5.9797374246513204E+000                  1.0128399101015093E-009                  2.5081518738787580E-002                  3.6417259260613399E-005                  2.0574898732987279E+002                  2.5037300685880809E-002                  9.9999346643364129E-001                  7.3170852240064042E+000                  7.3433196091785238E+000                 -8.9944591939821681E+000                  2.3133377045305186E+000                  3.7434247732927752E+000                 -7.0795108406615270E-001                 -1.6006461695994940E+000 
                 6.0131458305816512E+000                  9.3705350037375728E-010                  2.4961727190217012E-002                  3.6417259260613399E-005                  2.0227080397974620E+002                  2.4916234520406994E-002                  9.9999308196707271E-001                  7.2831942344950233E+000                  7.3175379846602970E+000                 -9.0282356126834049E+000                  2.3059331988445697E+000                  3.7371884464343101E+000                 -7.0439973046271098E-001                 -1.6027253675782156E+000 
                 6.0459890226150064E+000                  8.6348315285640414E-010                  2.4845740415989366E-002                  3.6417259260613399E-005                  1.9864009558775666E+002                  2.4797029691910402E-002                  9.9999230351489765E-001                  7.2495731808851334E+000                  7.2922102178647172E+000                 -9.0637461313945824E+000                  2.2980669136397269E+000                  3.7309609037286480E+000                 -7.0092042548905242E-001                 -1.6047480565241179E+000 
                 6.0784220414095920E+000                  7.9312104805760991E-010                  2.4733230368222992E-002                  3.6417259260613399E-005                  1.9490539819183979E+002                  2.4683338045715569E-002                  9.9999190952929118E-001                  7.2162135142696098E+000                  7.2665985316706818E+000                 -9.1006605245467806E+000                  2.2898238657979206E+000                  3.7247455263914255E+000                 -6.9751206027604717E-001                 -1.6067191574166055E+000 
                 6.1105614568855726E+000                  7.2618515446670237E-010                  2.4624033350249340E-002                  3.6417259260613399E-005                  1.9107843095593239E+002                  2.4571195325898826E-002                  9.9999110252000245E-001                  7.1831164788230843E+000                  7.2403362530968476E+000                 -9.1389526336923268E+000                  2.2812116644598821E+000                  3.7185487585518757E+000                 -6.9417099808327232E-001                 -1.6086408093133009E+000 
                 6.1425035944686890E+000                  6.6300921298236678E-010                  2.4518133070493549E-002                  3.6417259260613399E-005                  1.8718265892480605E+002                  2.4462499719416539E-002                  9.9999027554893272E-001                  7.1503076515311221E+000                  7.2137809582562191E+000                 -9.1784804367240280E+000                  2.2722656101362078E+000                  3.7123716316429305E+000                 -6.9089762937045562E-001                 -1.6105126021818028E+000 
                 6.1743419849002130E+000                  6.0351471446291673E-010                  2.4415500448886084E-002                  3.6417259260613399E-005                  1.8321818255117859E+002                  2.4358893655092428E-002                  9.9998985208250735E-001                  7.1178039773494017E+000                  7.1872224551882091E+000                 -9.2193121367809727E+000                  2.2629685687694887E+000                  3.7062127639807847E+000                 -6.8769262647146634E-001                 -1.6123343694768375E+000 
                 6.2061599990619687E+000                  5.4766820389982497E-010                  2.4316057691317720E-002                  3.6417259260613399E-005                  1.7918936056327587E+002                  2.4256879436186110E-002                  9.9998900514965661E-001                  7.0856079956008768E+000                  7.1605915747879525E+000                 -9.2614824722749685E+000                  2.2533122176057940E+000                  3.7000767240482397E+000                 -6.8455378247559451E-001                 -1.6141068348964458E+000 
                 6.2380412313990536E+000                  4.9574197198324842E-010                  2.4219646534196011E-002                  3.6417259260613399E-005                  1.7512955434599795E+002                  2.4157146772027772E-002                  9.9998789416076128E-001                  7.0537113049588003E+000                  7.1336486779378339E+000                 -9.3047443100053737E+000                  2.2433594403835584E+000                  3.6939665538881972E+000                 -6.8147709801330125E-001                 -1.6158321993171767E+000 
                 6.2700715513759722E+000                  4.4760893003716803E-010                  2.4126069073387969E-002                  3.6417259260613399E-005                  1.7104517297150903E+002                  2.4062884664743139E-002                  9.9998744976520326E-001                  7.0221092672844376E+000                  7.1059334341818445E+000                 -9.3491012576504371E+000                  2.2331108203729153E+000                  3.6878765872981907E+000                 -6.7845976852524037E-001                 -1.6175134331184233E+000 
                 6.3023448231532315E+000                  4.0349297226356022E-010                  2.4035036045139849E-002                  3.6417259260613399E-005                  1.6698060310245128E+002                  2.3970492063489848E-002                  9.9998676122973496E-001                  6.9907351934943804E+000                  7.0771155012676843E+000                 -9.3941640250899532E+000                  2.2226660230673709E+000                  3.6817916773517076E+000                 -6.7549461925006615E-001                 -1.6191552222270922E+000 
                 6.3349528704762692E+000                  3.6319496708857666E-010                  2.3946250385619025E-002                  3.6417259260613399E-005                  1.6294671755077900E+002                  2.3881296003268042E-002                  9.9998629489204571E-001                  6.9595081953969542E+000                  7.0468262558783632E+000                 -9.4398601782699032E+000                  2.2120456140387099E+000                  3.6756988113514479E+000                 -6.7257315756428970E-001                 -1.6207624807597454E+000 
                 6.3679486580022377E+000                  3.2652530569185224E-010                  2.3859539153651733E-002                  3.6417259260613399E-005                  1.5895624912446948E+002                  2.3794359902619747E-002                  9.9998582855435647E-001                  6.9284242851115012E+000                  7.0149877773668736E+000                 -9.4860831552879752E+000                  2.2012776038896917E+000                  3.6695969983662837E+000                 -6.6969203519472953E-001                 -1.6223379489707448E+000 
